state,SA3_code,SA3_name,year_start,year_close,age,num_registered,num_fully_immunised,num_not_fully_immunised,percent_fully_immunised,Remoteness ,State,Latitude,Longitude
QLD,31303,Caboolture Hinterland,2016,2017,1,120,NP,NP,96.7,Inner Regional Australia,Queensland,-26.80943488,152.4424534
QLD,31304,Narangba - Burpengary,2016,2017,1,875,839,36,95.9,Major Cities of Australia,Queensland,-27.15429534,152.9251019
QLD,31305,Redcliffe,2016,2017,1,625,592,33,94.7,Major Cities of Australia,Queensland,-27.22405075,153.0834735
QLD,31401,Hills District,2016,2017,1,1022,972,50,95.1,Major Cities of Australia,Queensland,-27.26996147,152.8368728
QLD,31402,North Lakes,2016,2017,1,1270,1206,64,95,Major Cities of Australia,Queensland,-27.24754043,153.0211213
QLD,31403,Strathpine,2016,2017,1,571,546,25,95.6,Major Cities of Australia,Queensland,-27.29502818,152.9793286
QLD,31501,Far North,2016,2017,1,520,495,25,95.2,Very Remote Australia,Queensland,-15.93914173,143.2441105
QLD,31502,Outback - North,2016,2017,1,583,554,29,95,Remote Australia,Queensland,-19.56665325,141.0556811
QLD,31503,Outback - South,2016,2017,1,223,217,6,97.3,Very Remote Australia,Queensland,-25.08781555,142.94506
QLD,31601,Buderim,2016,2017,1,551,497,54,90.2,Major Cities of Australia,Queensland,-26.69944631,153.0587933
QLD,31602,Caloundra,2016,2017,1,872,824,48,94.5,Major Cities of Australia,Queensland,-26.78819784,153.0925307
QLD,31603,Maroochy,2016,2017,1,681,620,61,91,Major Cities of Australia,Queensland,-26.60724142,153.0821508
QLD,31604,Nambour - Pomona,2016,2017,1,676,588,88,87,Inner Regional Australia,Queensland,-26.3907767,152.9506881
QLD,31605,Noosa,2016,2017,1,358,322,36,89.9,Major Cities of Australia,Queensland,-26.42195851,153.0610573
QLD,31606,Sunshine Coast Hinterland,2016,2017,1,516,459,57,89,Inner Regional Australia,Queensland,-26.72524383,152.8407042
QLD,31701,Toowoomba,2016,2017,1,1915,1828,87,95.5,Inner Regional Australia,Queensland,-27.61662363,152.0841385
QLD,31801,Charters Towers - Ayr - Ingham,2016,2017,1,464,442,22,95.3,Outer Regional Australia,Queensland,-20.07228583,145.8929729
QLD,31802,Townsville,2016,2017,1,2775,2631,144,94.8,Outer Regional Australia,Queensland,-19.39729213,146.7202946
QLD,31901,Bundaberg,2016,2017,1,977,936,41,95.8,Inner Regional Australia,Queensland,-24.99751595,152.234466
QLD,31902,Burnett,2016,2017,1,567,509,58,89.8,Outer Regional Australia,Queensland,-25.60787199,151.373389
QLD,31903,Gympie - Cooloola,2016,2017,1,502,465,37,92.6,Inner Regional Australia,Queensland,-26.14272909,152.4716173
QLD,31904,Hervey Bay,2016,2017,1,577,545,32,94.5,Inner Regional Australia,Queensland,-25.33871401,152.8288345
QLD,31905,Maryborough,2016,2017,1,455,422,33,92.7,Inner Regional Australia,Queensland,-25.530228,152.6666887
SA,40101,Adelaide City,2016,2017,1,125,108,17,86.4,Major Cities of Australia,South Australia,-34.92198298,138.5989126
SA,40102,Adelaide Hills,2016,2017,1,773,721,52,93.3,Inner Regional Australia,South Australia,-34.97560137,138.8529604
SA,40103,Burnside,2016,2017,1,362,336,26,92.8,Major Cities of Australia,South Australia,-34.93997636,138.6598672
SA,40104,Campbelltown (SA),2016,2017,1,546,503,43,92.1,Major Cities of Australia,South Australia,-34.88425537,138.6830138
SA,40105,Norwood - Payneham - St Peters,2016,2017,1,319,293,26,91.8,Major Cities of Australia,South Australia,-34.90757386,138.6364496
SA,40106,Prospect - Walkerville,2016,2017,1,341,320,21,93.8,Major Cities of Australia,South Australia,-34.88673739,138.6039142
SA,40107,Unley,2016,2017,1,350,332,18,94.9,Major Cities of Australia,South Australia,-34.9547972,138.6040323
SA,40201,Gawler - Two Wells,2016,2017,1,386,362,24,93.8,Major Cities of Australia,South Australia,-34.58572482,138.6831902
SA,40202,Playford,2016,2017,1,1611,1497,114,92.9,Major Cities of Australia,South Australia,-34.690286,138.6599719
SA,40203,Port Adelaide - East,2016,2017,1,1058,1000,58,94.5,Major Cities of Australia,South Australia,-34.85662782,138.6240517
SA,40204,Salisbury,2016,2017,1,1932,1807,125,93.5,Major Cities of Australia,South Australia,-34.77542918,138.6170901
SA,40205,Tea Tree Gully,2016,2017,1,1094,1041,53,95.2,Major Cities of Australia,South Australia,-34.80578593,138.7193821
SA,40301,Holdfast Bay,2016,2017,1,339,318,21,93.8,Major Cities of Australia,South Australia,-34.99933396,138.5208668
SA,40302,Marion,2016,2017,1,1047,994,53,94.9,Major Cities of Australia,South Australia,-35.03239259,138.5396156
SA,40303,Mitcham,2016,2017,1,631,595,36,94.3,Major Cities of Australia,South Australia,-35.00334301,138.6217324
SA,40304,Onkaparinga,2016,2017,1,2176,2056,120,94.5,Major Cities of Australia,South Australia,-35.17834007,138.5689717
SA,40401,Charles Sturt,2016,2017,1,1269,1190,79,93.8,Major Cities of Australia,South Australia,-34.88900476,138.5240717
SA,40402,Port Adelaide - West,2016,2017,1,680,632,48,92.9,Major Cities of Australia,South Australia,-34.82587108,138.5280323
SA,40403,West Torrens,2016,2017,1,704,651,53,92.5,Major Cities of Australia,South Australia,-34.94140046,138.5424445
SA,40501,Barossa,2016,2017,1,363,341,22,93.9,Inner Regional Australia,South Australia,-34.48433707,138.7826708
SA,40502,Lower North,2016,2017,1,224,215,9,96,Outer Regional Australia,South Australia,-33.79864746,138.7121857
SA,40503,Mid North,2016,2017,1,304,289,15,95.1,Outer Regional Australia,South Australia,-32.90612535,138.5360155
SA,40504,Yorke Peninsula,2016,2017,1,241,233,8,96.7,Outer Regional Australia,South Australia,-34.60073836,137.5796382
SA,40601,Eyre Peninsula and South West,2016,2017,1,729,703,26,96.4,Remote Australia,South Australia,-30.61788818,132.2765852
SA,40602,Outback - North and East,2016,2017,1,355,334,21,94.1,Outer Regional Australia,South Australia,-29.06831128,136.5135711
SA,40701,Fleurieu - Kangaroo Island,2016,2017,1,423,388,35,91.7,Inner Regional Australia,South Australia,-35.66227421,137.8246687
SA,40702,Limestone Coast,2016,2017,1,695,670,25,96.4,Outer Regional Australia,South Australia,-36.87973272,140.4590841
SA,40703,Murray and Mallee,2016,2017,1,770,741,29,96.2,Outer Regional Australia,South Australia,-35.00467771,140.0067912
WA,50101,Augusta - Margaret River - Busselton,2016,2017,1,635,562,73,88.5,Inner Regional Australia,Western Australia,-33.90788595,115.2822119
WA,50102,Bunbury,2016,2017,1,1437,1343,94,93.5,Inner Regional Australia,Western Australia,-33.20206574,115.9679523
WA,50103,Manjimup,2016,2017,1,234,211,23,90.2,Outer Regional Australia,Western Australia,-34.22418289,116.1925769
WA,50201,Mandurah,2016,2017,1,1178,1092,86,92.7,Major Cities of Australia,Western Australia,-32.63241485,115.8306965
WA,50301,Cottesloe - Claremont,2016,2017,1,540,486,54,90,Major Cities of Australia,Western Australia,-31.96967793,115.7792889
WA,50302,Perth City,2016,2017,1,1208,1112,96,92.1,Major Cities of Australia,Western Australia,-31.94109494,115.844122
WA,50401,Bayswater - Bassendean,2016,2017,1,1125,1021,104,90.8,Major Cities of Australia,Western Australia,-31.90359273,115.9166364
WA,50402,Mundaring,2016,2017,1,438,395,43,90.2,Major Cities of Australia,Western Australia,-31.90545371,116.2468041
WA,50403,Swan,2016,2017,1,2064,1947,117,94.3,Major Cities of Australia,Western Australia,-31.73979867,116.0683998
WA,50501,Joondalup,2016,2017,1,1885,1779,106,94.4,Major Cities of Australia,Western Australia,-31.78352788,115.7673078
WA,50502,Stirling,2016,2017,1,2812,2598,214,92.4,Major Cities of Australia,Western Australia,-31.88376668,115.8157283
WA,50503,Wanneroo,2016,2017,1,3076,2896,180,94.1,Major Cities of Australia,Western Australia,-31.61206781,115.7632885
WA,50601,Armadale,2016,2017,1,1583,1475,108,93.2,Major Cities of Australia,Western Australia,-32.16757828,116.1369432
WA,50602,Belmont - Victoria Park,2016,2017,1,1040,968,72,93.1,Major Cities of Australia,Western Australia,-31.9575685,115.9409331
WA,50603,Canning,2016,2017,1,1219,1133,86,92.9,Major Cities of Australia,Western Australia,-32.03479898,115.9156804
WA,50604,Gosnells,2016,2017,1,1867,1733,134,92.8,Major Cities of Australia,Western Australia,-32.06620977,115.9921459
WA,50605,Kalamunda,2016,2017,1,698,656,42,94,Major Cities of Australia,Western Australia,-32.01463271,116.1148829
WA,50606,Serpentine - Jarrahdale,2016,2017,1,474,448,26,94.5,Major Cities of Australia,Western Australia,-32.34500205,116.0347535
WA,50607,South Perth,2016,2017,1,448,414,34,92.4,Major Cities of Australia,Western Australia,-31.99759274,115.8704924
WA,50701,Cockburn,2016,2017,1,1558,1463,95,93.9,Major Cities of Australia,Western Australia,-32.12828508,115.8293359
WA,50702,Fremantle,2016,2017,1,413,372,41,90.1,Major Cities of Australia,Western Australia,-32.03237439,115.6488527
WA,50703,Kwinana,2016,2017,1,749,701,48,93.6,Major Cities of Australia,Western Australia,-32.22769014,115.8286621
WA,50704,Melville,2016,2017,1,1121,1033,88,92.1,Major Cities of Australia,Western Australia,-32.04781553,115.8295665
WA,50705,Rockingham,2016,2017,1,1917,1786,131,93.2,Major Cities of Australia,Western Australia,-32.34396975,115.7887674
WA,50801,Esperance,2016,2017,1,194,185,9,95.4,Remote Australia,Western Australia,-33.30689022,121.83148
WA,50802,Gascoyne,2016,2017,1,119,NP,NP,96.6,Remote Australia,Western Australia,-24.82089332,115.2461752
WA,50803,Goldfields,2016,2017,1,696,657,39,94.4,Outer Regional Australia,Western Australia,-28.67478754,124.9020119
WA,50804,Kimberley,2016,2017,1,650,617,33,94.9,Remote Australia,Western Australia,-17.78717305,126.0392102
WA,50805,Mid West,2016,2017,1,753,697,56,92.6,Outer Regional Australia,Western Australia,-26.37692021,119.3876752
WA,50806,Pilbara,2016,2017,1,892,828,64,92.8,Remote Australia,Western Australia,-21.86132446,121.8441023
WA,50901,Albany,2016,2017,1,720,674,46,93.6,Outer Regional Australia,Western Australia,-34.14768248,117.9982824
WA,50902,Wheat Belt - North,2016,2017,1,637,606,31,95.1,Inner Regional Australia,Western Australia,-30.98401956,117.8010248
WA,50903,Wheat Belt - South,2016,2017,1,262,250,12,95.4,Outer Regional Australia,Western Australia,-32.83878736,118.1158549
TAS,60101,Brighton,2016,2017,1,269,258,11,95.9,Inner Regional Australia,Tasmania,-42.7217817,147.2624858
TAS,60102,Hobart - North East,2016,2017,1,661,631,30,95.5,Inner Regional Australia,Tasmania,-42.8799202,147.4417851
TAS,60103,Hobart - North West,2016,2017,1,655,625,30,95.4,Inner Regional Australia,Tasmania,-42.79510159,147.1761506
TAS,60104,Hobart - South and West,2016,2017,1,398,374,24,94,Inner Regional Australia,Tasmania,-42.98217467,147.2310001
TAS,60105,Hobart Inner,2016,2017,1,509,477,32,93.7,Inner Regional Australia,Tasmania,-42.89879138,147.2994456
TAS,60106,Sorell - Dodges Ferry,2016,2017,1,183,176,7,96.2,Inner Regional Australia,Tasmania,-42.77096377,147.6542141
TAS,60201,Launceston,2016,2017,1,956,879,77,91.9,Inner Regional Australia,Tasmania,-41.43144424,147.1336239
TAS,60202,Meander Valley - West Tamar,2016,2017,1,204,188,16,92.2,Outer Regional Australia,Tasmania,-41.57361763,146.5413596
TAS,60203,North East,2016,2017,1,357,332,25,93,Outer Regional Australia,Tasmania,-41.30630101,147.6960099
TAS,60301,Central Highlands (Tas.),2016,2017,1,141,134,7,95,Outer Regional Australia,Tasmania,-42.59951857,146.6592665
TAS,60302,Huon - Bruny Island,2016,2017,1,196,176,20,89.8,Outer Regional Australia,Tasmania,-43.19017111,147.0144024
TAS,60303,South East Coast,2016,2017,1,42,35,7,83.3,Outer Regional Australia,Tasmania,-42.42800306,147.9432768
TAS,60401,Burnie - Ulverstone,2016,2017,1,514,481,33,93.6,Outer Regional Australia,Tasmania,-41.24605745,145.9314294
TAS,60402,Devonport,2016,2017,1,464,427,37,92,Inner Regional Australia,Tasmania,-41.36810966,146.3113519
TAS,60403,West Coast,2016,2017,1,189,NP,NP,97.4,Outer Regional Australia,Tasmania,-41.6872997,145.3592051
NT,70101,Darwin City,2016,2017,1,338,313,25,92.6,Outer Regional Australia,Northern Territory,-12.42593223,130.8615674
NT,70102,Darwin Suburbs,2016,2017,1,953,881,72,92.4,Outer Regional Australia,Northern Territory,-12.41502828,130.9127527
NT,70103,Litchfield,2016,2017,1,314,292,22,93,Outer Regional Australia,Northern Territory,-12.52983584,131.1218167
NT,70104,Palmerston,2016,2017,1,713,671,42,94.1,Outer Regional Australia,Northern Territory,-12.5025553,130.9790979
NT,70201,Alice Springs,2016,2017,1,666,611,55,91.7,Remote Australia,Northern Territory,-23.00756822,132.8740398
NT,70202,Barkly,2016,2017,1,95,86,9,90.5,Very Remote Australia,Northern Territory,-19.28067602,135.0628744
NT,70203,Daly - Tiwi - West Arnhem,2016,2017,1,177,166,11,93.8,Very Remote Australia,Northern Territory,-13.02789609,131.9358329
NT,70204,East Arnhem,2016,2017,1,170,161,9,94.7,Very Remote Australia,Northern Territory,-12.93293301,135.7363799
NT,70205,Katherine,2016,2017,1,336,307,29,91.4,Remote Australia,Northern Territory,-15.88770844,132.9208508
ACT,80101,Belconnen,2016,2017,1,1374,1310,64,95.3,Major Cities of Australia,Australian Capital Territory,-35.21843829,149.0585118
ACT,80102,Cotter - Namadgi,2016,2017,1,NP,NP,NP,NP,Inner Regional Australia,Australian Capital Territory,-35.55586162,148.9466672
ACT,80103,Fyshwick - Pialligo - Hume,2016,2017,1,NP,NP,NP,NP,Major Cities of Australia,Australian Capital Territory,-35.30560698,149.2354604
ACT,80104,Gungahlin,2016,2017,1,1455,1399,56,96.2,Major Cities of Australia,Australian Capital Territory,-35.17884104,149.1320584
ACT,80105,North Canberra,2016,2017,1,577,545,32,94.5,Major Cities of Australia,Australian Capital Territory,-35.26235715,149.1392855
ACT,80106,South Canberra,2016,2017,1,306,274,32,89.5,Major Cities of Australia,Australian Capital Territory,-35.31471846,149.1199758
ACT,80107,Tuggeranong,2016,2017,1,1184,1126,58,95.1,Major Cities of Australia,Australian Capital Territory,-35.46091619,149.1023889
ACT,80108,Weston Creek,2016,2017,1,411,397,14,96.6,Major Cities of Australia,Australian Capital Territory,-35.34453089,149.0473833
ACT,80109,Woden,2016,2017,1,398,370,28,93,Major Cities of Australia,Australian Capital Territory,-35.34991868,149.0941136
OTH,90101,Christmas Island,2016,2017,1,NP,NP,NP,NP,,,,
OTH,90102,Cocos (Keeling) Islands,2016,2017,1,NP,NP,NP,NP,,,,
OTH,90103,Jervis Bay,2016,2017,1,NP,NP,NP,NP,,,,
OTH,90104,Norfolk Island,2016,2017,1,NP,NP,NP,NP,,,,
NSW,10101,Goulburn - Yass,2016,2017,2,827,761,66,92,,,,
NSW,10102,Queanbeyan,2016,2017,2,767,713,54,93,,,,
NSW,10103,Snowy Mountains,2016,2017,2,184,168,16,91.3,,,,
NSW,10104,South Coast,2016,2017,2,653,581,72,89,,,,
NSW,10201,Gosford,2016,2017,2,2075,1911,164,92.1,,,,
NSW,10202,Wyong,2016,2017,2,1930,1811,119,93.8,,,,
NSW,10301,Bathurst,2016,2017,2,618,580,38,93.9,,,,
NSW,10302,Lachlan Valley,2016,2017,2,674,629,45,93.3,,,,
NSW,10303,Lithgow - Mudgee,2016,2017,2,611,551,60,90.2,,,,
NSW,10304,Orange,2016,2017,2,850,803,47,94.5,,,,
NSW,10401,Clarence Valley,2016,2017,2,542,498,44,91.9,,,,
NSW,10402,Coffs Harbour,2016,2017,2,1035,916,119,88.5,,,,
NSW,10501,Bourke - Cobar - Coonamble,2016,2017,2,381,347,34,91.1,,,,
NSW,10502,Broken Hill and Far West,2016,2017,2,246,232,14,94.3,,,,
NSW,10503,Dubbo,2016,2017,2,1042,956,86,91.7,,,,
NSW,10601,Lower Hunter,2016,2017,2,1307,1211,96,92.7,,,,
NSW,10602,Maitland,2016,2017,2,1046,993,53,94.9,,,,
NSW,10603,Port Stephens,2016,2017,2,842,780,62,92.6,,,,
NSW,10604,Upper Hunter,2016,2017,2,425,399,26,93.9,,,,
NSW,10701,Dapto - Port Kembla,2016,2017,2,1001,921,80,92,,,,
NSW,10702,Illawarra Catchment Reserve,2016,2017,2,NP,NP,NP,NP,,,,
NSW,10703,Kiama - Shellharbour,2016,2017,2,1131,1055,76,93.3,,,,
NSW,10704,Wollongong,2016,2017,2,1540,1409,131,91.5,,,,
NSW,10801,Great Lakes,2016,2017,2,284,268,16,94.4,,,,
NSW,10802,Kempsey - Nambucca,2016,2017,2,531,475,56,89.5,,,,
NSW,10803,Lord Howe Island,2016,2017,2,NP,NP,NP,NP,,,,
NSW,10804,Port Macquarie,2016,2017,2,784,728,56,92.9,,,,
NSW,10805,Taree - Gloucester,2016,2017,2,612,566,46,92.5,,,,
NSW,10901,Albury,2016,2017,2,823,772,51,93.8,,,,
NSW,10902,Lower Murray,2016,2017,2,156,145,11,92.9,,,,
NSW,10903,Upper Murray exc. Albury,2016,2017,2,399,372,27,93.2,,,,
NSW,11001,Armidale,2016,2017,2,435,405,30,93.1,,,,
NSW,11002,Inverell - Tenterfield,2016,2017,2,435,403,32,92.6,,,,
NSW,11003,Moree - Narrabri,2016,2017,2,413,379,34,91.8,,,,
NSW,11004,Tamworth - Gunnedah,2016,2017,2,1107,1035,72,93.5,,,,
NSW,11101,Lake Macquarie - East,2016,2017,2,1507,1432,75,95,,,,
NSW,11102,Lake Macquarie - West,2016,2017,2,932,857,75,92,,,,
NSW,11103,Newcastle,2016,2017,2,2020,1873,147,92.7,,,,
NSW,11201,Richmond Valley - Coastal,2016,2017,2,867,702,165,81,,,,
NSW,11202,Richmond Valley - Hinterland,2016,2017,2,865,750,115,86.7,,,,
NSW,11203,Tweed Valley,2016,2017,2,982,858,124,87.4,,,,
NSW,11301,Griffith - Murrumbidgee (West),2016,2017,2,688,642,46,93.3,,,,
NSW,11302,Tumut - Tumbarumba,2016,2017,2,182,172,10,94.5,,,,
NSW,11303,Wagga Wagga,2016,2017,2,1259,1172,87,93.1,,,,
NSW,11401,Shoalhaven,2016,2017,2,1075,1008,67,93.8,,,,
NSW,11402,Southern Highlands,2016,2017,2,460,412,48,89.6,,,,
NSW,11501,Baulkham Hills,2016,2017,2,1789,1626,163,90.9,,,,
NSW,11502,Dural - Wisemans Ferry,2016,2017,2,265,235,30,88.7,,,,
NSW,11503,Hawkesbury,2016,2017,2,316,286,30,90.5,,,,
NSW,11504,Rouse Hill - McGraths Hill,2016,2017,2,471,435,36,92.4,,,,
NSW,11601,Blacktown,2016,2017,2,2200,1986,214,90.3,,,,
NSW,11602,Blacktown - North,2016,2017,2,1507,1398,109,92.8,,,,
NSW,11603,Mount Druitt,2016,2017,2,2034,1732,302,85.2,,,,
NSW,11701,Botany,2016,2017,2,624,564,60,90.4,,,,
NSW,11702,Marrickville - Sydenham - Petersham,2016,2017,2,677,628,49,92.8,,,,
NSW,11703,Sydney Inner City,2016,2017,2,1772,1565,207,88.3,,,,
NSW,11801,Eastern Suburbs - North,2016,2017,2,1554,1358,196,87.4,,,,
NSW,11802,Eastern Suburbs - South,2016,2017,2,1641,1421,220,86.6,,,,
NSW,11901,Bankstown,2016,2017,2,2788,2407,381,86.3,,,,
NSW,11902,Canterbury,2016,2017,2,2152,1830,322,85,,,,
NSW,11903,Hurstville,2016,2017,2,1653,1482,171,89.7,,,,
NSW,11904,Kogarah - Rockdale,2016,2017,2,1911,1670,241,87.4,,,,
NSW,12001,Canada Bay,2016,2017,2,1117,1010,107,90.4,,,,
NSW,12002,Leichhardt,2016,2017,2,866,809,57,93.4,,,,
NSW,12003,Strathfield - Burwood - Ashfield,2016,2017,2,1728,1521,207,88,,,,
NSW,12101,Chatswood - Lane Cove,2016,2017,2,1585,1418,167,89.5,,,,
NSW,12102,Hornsby,2016,2017,2,1163,1055,108,90.7,,,,
NSW,12103,Ku-ring-gai,2016,2017,2,1289,1142,147,88.6,,,,
NSW,12104,North Sydney - Mosman,2016,2017,2,1166,1009,157,86.5,,,,
NSW,12201,Manly,2016,2017,2,624,535,89,85.7,,,,
NSW,12202,Pittwater,2016,2017,2,698,612,86,87.7,,,,
NSW,12203,Warringah,2016,2017,2,2103,1898,205,90.3,,,,
NSW,12301,Camden,2016,2017,2,1027,962,65,93.7,,,,
NSW,12302,Campbelltown (NSW),2016,2017,2,2605,2342,263,89.9,,,,
NSW,12303,Wollondilly,2016,2017,2,648,603,45,93.1,,,,
NSW,12401,Blue Mountains,2016,2017,2,838,755,83,90.1,,,,
NSW,12402,Blue Mountains - South,2016,2017,2,NP,NP,NP,NP,,,,
NSW,12403,Penrith,2016,2017,2,2211,2050,161,92.7,,,,
NSW,12404,Richmond - Windsor,2016,2017,2,484,448,36,92.6,,,,
NSW,12405,St Marys,2016,2017,2,1068,966,102,90.4,,,,
NSW,12501,Auburn,2016,2017,2,1517,1307,210,86.2,,,,
NSW,12502,Carlingford,2016,2017,2,941,845,96,89.8,,,,
NSW,12503,Merrylands - Guildford,2016,2017,2,2780,2402,378,86.4,,,,
NSW,12504,Parramatta,2016,2017,2,2438,2149,289,88.1,,,,
NSW,12601,Pennant Hills - Epping,2016,2017,2,508,453,55,89.2,,,,
NSW,12602,Ryde - Hunters Hill,2016,2017,2,1710,1539,171,90,,,,
NSW,12701,Bringelly - Green Valley,2016,2017,2,1568,1428,140,91.1,,,,
NSW,12702,Fairfield,2016,2017,2,2588,2269,319,87.7,,,,
NSW,12703,Liverpool,2016,2017,2,1993,1783,210,89.5,,,,
NSW,12801,Cronulla - Miranda - Caringbah,2016,2017,2,1378,1270,108,92.2,,,,
NSW,12802,Sutherland - Menai - Heathcote,2016,2017,2,1461,1373,88,94,,,,
VIC,20101,Ballarat,2016,2017,2,1377,1285,92,93.3,,,,
